aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
-0.3613289879751447,1,0.0303532178116718,1.0,0.0005277152798559,0.9826989619377162,2025-02-04,Tehran,18.17229047673654
-0.4227382516873711,1,0.0294735790882272,1.0,0.0003861721886328,0.9896193771626296,2025-02-11,Tehran,7.551527940453966
-0.3837081730137856,1,0.0299711620278259,1.0,0.000406960370235,0.9930795847750864,2025-02-18,Tehran,20.072644376693432
-0.167144473749371,1,0.0301234773920291,1.0,0.0003292309102283,0.9653979238754326,2025-02-25,Tehran,1.6562040980222512
-0.5771979251235191,1,0.0295194327341745,0.9896193771626296,0.0004393537262707,0.9757785467128028,2025-03-04,Tehran,13.768850108027213
-0.4291385477325296,1,0.0327297983603835,1.0,0.0003785311873442,1.0,2025-03-11,Tehran,2.6255568288183717
-0.328378879881451,1,0.0265618319887457,1.0,0.000155987853607,0.9965397923875432,2025-03-18,Tehran,27.3763795646278
-0.0168328843685694,1,0.0295143676305762,1.0,0.0001962062726569,1.0,2025-03-25,Tehran,2.0246241142961523
-0.2352975481838494,1,0.0279637744333728,1.0,0.000119217245997,1.0,2025-04-01,Tehran,13.974308679409997
0.3535397796166887,1,0.029608547462946,1.0,0.0001883736135567,1.0,2025-04-08,Tehran,10.062282987165638
0.176691477240197,1,0.0288491334840609,1.0,0.0001763501742077,1.0,2025-04-15,Tehran,4.91894303908193
0.1350161810590903,1,0.0285648027199282,1.0,0.000136613979992,1.0,2025-04-22,Tehran,4.253330713240793
-0.3199884000028235,1,0.0280593143344162,1.0,0.0001481852730444,0.9930795847750864,2025-04-29,Tehran,9.492884498425093
0.5111621397289381,1,0.0271073550222206,1.0,0.0001329650747089,1.0,2025-05-06,Tehran,3.976378389050676
0.4314405246895738,1,0.0278801383637164,1.0,0.0001679274017361,1.0,2025-05-13,Tehran,4.0335207880434885
0.6662710757885473,1,0.0270220031301639,1.0,0.0001329159831279,1.0,2025-05-20,Tehran,13.559806390327726
0.6751893410138036,1,0.027665336784213,1.0,0.0001450494638692,1.0,2025-05-27,Tehran,1.8695476708866894
0.76827387828367,1,0.0299788297377067,1.0,0.0001298465755134,1.0,2025-06-03,Tehran,10.237869151010287
0.2432204651892331,1,0.0289579363570639,1.0,0.0001205130327084,1.0,2025-06-10,Tehran,5.398949557434285
0.5743976759499991,1,0.0288748681583704,1.0,9.169143390986924e-05,1.0,2025-06-17,Tehran,1.6480290652246097
1.0485377474462103,1,0.0318331622339337,1.0,0.0001210645418584,1.0,2025-06-24,Tehran,1.3173705360005759
0.7261231468411655,1,0.0315548323042003,1.0,0.0001262439211407,1.0,2025-07-01,Tehran,1.3147646612891253
0.1221272411452016,1,0.0291240140639928,1.0,0.0001354761443573,0.986159169550173,2025-07-08,Tehran,16.579185110926197
0.2703650999022811,1,0.0296273253828121,1.0,0.0001114402757739,1.0,2025-07-15,Tehran,2.207102066846673
0.458949094463379,1,0.0308087105224987,1.0,0.000160566078598,1.0,2025-07-22,Tehran,2.318698935167386
